time,fold,D1,size,id
1801,0,100.0,86,1
1801,0,100.0,45,1
1801,0,100.0,7,1
1801,0,100.0,144,1
1801,0,100.0,16,1
1801,0,100.0,21,1
1801,0,100.0,41,1
1861,0,100.0,131,1
1861,0,100.0,5,1
1861,0,100.0,12,1
1861,0,100.0,121,1
1861,0,100.0,39,1
1861,0,100.0,31,1
1861,0,100.0,21,1
1921,0,100.0,181,1
1921,0,100.0,2,1
1921,0,100.0,45,1
1921,0,100.0,8,1
1921,0,100.0,51,1
1921,0,100.0,33,1
1921,0,100.0,40,1
2401,0,100.0,67,1
2401,0,100.0,64,1
2401,0,100.0,105,1
2401,0,100.0,20,1
2401,0,100.0,47,1
2401,0,100.0,20,1
2401,0,100.0,7,1
1801,0,100.0,22,2
1801,0,100.0,41,2
1801,0,100.0,4,2
1801,0,100.0,23,2
1801,0,100.0,9,2
1801,0,100.0,45,2
1801,0,100.0,7,2
1801,0,100.0,51,2
1801,0,100.0,63,2
1801,0,100.0,5,2
1861,0,100.0,37,2
1861,0,100.0,18,2
1861,0,100.0,20,2
1861,0,100.0,7,2
1861,0,100.0,13,2
1861,0,100.0,17,2
1861,0,100.0,68,2
1861,0,100.0,13,2
1861,0,100.0,29,2
1861,0,100.0,48,2
1921,0,100.0,3,2
1921,0,100.0,40,2
1921,0,100.0,62,2
1921,0,100.0,20,2
1921,0,100.0,5,2
1921,0,100.0,8,2
1921,0,100.0,22,2
1921,0,100.0,25,2
1921,0,100.0,36,2
1921,0,100.0,39,2
2401,0,100.0,20,2
2401,0,100.0,16,2
2401,0,100.0,3,2
2401,0,100.0,19,2
2401,0,100.0,17,2
2401,0,100.0,115,2
2401,0,100.0,7,2
2401,0,100.0,8,2
2401,0,100.0,55,2
1801,0,100.0,31,3
1801,0,100.0,18,3
1801,0,100.0,8,3
1801,0,100.0,7,3
1801,0,100.0,32,3
1801,0,100.0,4,3
1801,0,100.0,57,3
1801,0,100.0,85,3
1801,0,100.0,24,3
1801,0,100.0,14,3
1861,0,100.0,50,3
1861,0,100.0,13,3
1861,0,100.0,8,3
1861,0,100.0,29,3
1861,0,100.0,1,3
1861,0,100.0,15,3
1861,0,100.0,39,3
1861,0,100.0,94,3
1861,0,100.0,31,3
1921,0,100.0,7,3
1921,0,100.0,13,3
1921,0,100.0,116,3
1921,0,100.0,27,3
1921,0,100.0,10,3
1921,0,100.0,3,3
1921,0,100.0,6,3
1921,0,100.0,45,3
1921,0,100.0,26,3
1921,0,100.0,27,3
2401,0,100.0,41,3
2401,0,100.0,18,3
2401,0,100.0,40,3
2401,0,100.0,7,3
2401,0,100.0,12,3
2401,0,100.0,125,3
2401,0,100.0,19,3
2401,0,100.0,9,3
2401,0,100.0,3,3
2401,0,100.0,6,3
1801,0,100.0,42,4
1801,0,100.0,3,4
1801,0,100.0,12,4
1801,0,100.0,48,4
1801,0,100.0,47,4
1801,0,100.0,17,4
1801,0,100.0,8,4
1801,0,100.0,24,4
1801,0,100.0,12,4
1801,0,100.0,37,4
1861,0,100.0,44,4
1861,0,100.0,10,4
1861,0,100.0,116,4
1861,0,100.0,3,4
1861,0,100.0,8,4
1861,0,100.0,29,4
1861,0,100.0,1,4
1861,0,100.0,10,4
1861,0,100.0,20,4
1861,0,100.0,1,4
1861,0,100.0,8,4
1921,0,100.0,64,4
1921,0,100.0,39,4
1921,0,100.0,33,4
1921,0,100.0,2,4
1921,0,100.0,8,4
1921,0,100.0,5,4
1921,0,100.0,36,4
1921,0,100.0,10,4
1921,0,100.0,36,4
1921,0,100.0,7,4
1921,0,100.0,10,4
2401,0,100.0,2,4
2401,0,100.0,1,4
2401,0,100.0,29,4
2401,0,100.0,63,4
2401,0,100.0,15,4
2401,0,100.0,3,4
2401,0,100.0,40,4
2401,0,100.0,4,4
2401,0,100.0,27,4
2401,0,100.0,8,4
2401,0,100.0,28,4
1801,0,100.0,168,5
1801,0,100.0,14,5
1801,0,100.0,81,5
1801,0,100.0,1,5
1801,0,100.0,65,5
1801,0,100.0,3,5
1801,0,100.0,18,5
1861,0,100.0,120,5
1861,0,100.0,50,5
1861,0,100.0,27,5
1861,0,100.0,82,5
1861,0,100.0,9,5
1861,0,100.0,42,5
1861,0,100.0,20,5
1921,0,100.0,65,5
1921,0,100.0,100,5
1921,0,100.0,30,5
1921,0,100.0,90,5
1921,0,100.0,40,5
1921,0,100.0,8,5
1921,0,100.0,17,5
2401,0,100.0,19,5
2401,0,100.0,114,5
2401,0,100.0,18,5
2401,0,100.0,51,5
2401,0,100.0,96,5
2401,0,100.0,42,5
1801,1,100.0,91,6
1801,1,100.0,99,6
1801,1,100.0,9,6
1801,1,100.0,17,6
1801,1,100.0,16,6
1801,1,100.0,46,6
1801,1,100.0,102,6
1861,1,100.0,55,6
1861,1,100.0,118,6
1861,1,100.0,78,6
1861,1,100.0,95,6
1861,1,100.0,2,6
1861,1,100.0,7,6
1861,1,100.0,25,6
1921,1,100.0,106,6
1921,1,100.0,17,6
1921,1,100.0,28,6
1921,1,100.0,22,6
1921,1,100.0,84,6
1921,1,100.0,42,6
1921,1,100.0,81,6
2401,1,100.0,1,6
2401,1,100.0,7,6
2401,1,100.0,37,6
2401,1,100.0,28,6
2401,1,100.0,241,6
2401,1,100.0,27,6
2401,1,100.0,9,6
1801,1,100.0,30,7
1801,1,100.0,6,7
1801,1,100.0,66,7
1801,1,100.0,82,7
1801,1,100.0,47,7
1801,1,100.0,54,7
1801,1,100.0,65,7
1861,1,100.0,8,7
1861,1,100.0,9,7
1861,1,100.0,22,7
1861,1,100.0,12,7
1861,1,100.0,61,7
1861,1,100.0,238,7
1921,1,100.0,12,7
1921,1,100.0,12,7
1921,1,100.0,29,7
1921,1,100.0,43,7
1921,1,100.0,17,7
1921,1,100.0,142,7
1921,1,100.0,95,7
2401,1,100.0,1,7
2401,1,100.0,17,7
2401,1,100.0,43,7
2401,1,100.0,45,7
2401,1,100.0,76,7
2401,1,100.0,31,7
2401,1,100.0,36,7
2401,1,100.0,71,7
1801,1,100.0,160,8
1801,1,100.0,138,8
1801,1,100.0,9,8
1801,1,100.0,88,8
1801,1,100.0,15,8
1861,1,100.0,177,8
1861,1,100.0,70,8
1861,1,100.0,8,8
1861,1,100.0,40,8
1861,1,100.0,115,8
1921,1,100.0,62,8
1921,1,100.0,20,8
1921,1,100.0,151,8
1921,1,100.0,150,8
1921,1,100.0,27,8
2401,1,100.0,144,8
2401,1,100.0,6,8
2401,1,100.0,2,8
2401,1,100.0,31,8
2401,1,100.0,175,8
2401,1,100.0,2,8
1801,1,100.0,25,9
1801,1,100.0,12,9
1801,1,100.0,84,9
1801,1,100.0,46,9
1801,1,100.0,31,9
1801,1,100.0,3,9
1801,1,100.0,31,9
1801,1,100.0,68,9
1861,1,100.0,31,9
1861,1,100.0,58,9
1861,1,100.0,18,9
1861,1,100.0,5,9
1861,1,100.0,35,9
1861,1,100.0,55,9
1861,1,100.0,29,9
1861,1,100.0,34,9
1861,1,100.0,35,9
1921,1,100.0,17,9
1921,1,100.0,28,9
1921,1,100.0,8,9
1921,1,100.0,41,9
1921,1,100.0,6,9
1921,1,100.0,66,9
1921,1,100.0,4,9
1921,1,100.0,107,9
1921,1,100.0,13,9
2401,1,100.0,57,9
2401,1,100.0,28,9
2401,1,100.0,5,9
2401,1,100.0,47,9
2401,1,100.0,44,9
2401,1,100.0,40,9
2401,1,100.0,19,9
2401,1,100.0,2,9
2401,1,100.0,25,9
2401,1,100.0,3,9
1801,1,100.0,69,10
1801,1,100.0,13,10
1801,1,100.0,53,10
1801,1,100.0,151,10
1801,1,100.0,114,10
1861,1,100.0,26,10
1861,1,100.0,1,10
1861,1,100.0,146,10
1861,1,100.0,56,10
1861,1,100.0,161,10
1921,1,100.0,69,10
1921,1,100.0,103,10
1921,1,100.0,74,10
1921,1,100.0,144,10
2401,1,100.0,36,10
2401,1,100.0,117,10
2401,1,100.0,13,10
2401,1,100.0,120,10
2401,1,100.0,20,10
2401,1,100.0,64,10
1801,4,100.0,93,11
1801,4,100.0,15,11
1801,4,100.0,13,11
1801,4,100.0,47,11
1801,4,100.0,103,11
1801,4,100.0,54,11
1801,4,100.0,15,11
1861,4,100.0,28,11
1861,4,100.0,11,11
1861,4,100.0,50,11
1861,4,100.0,100,11
1861,4,100.0,104,11
1861,4,100.0,47,11
1921,4,100.0,42,11
1921,4,100.0,77,11
1921,4,100.0,24,11
1921,4,100.0,89,11
1921,4,100.0,58,11
1921,4,100.0,42,11
1921,4,100.0,8,11
2401,4,100.0,51,11
2401,4,100.0,31,11
2401,4,100.0,20,11
2401,4,100.0,17,11
2401,4,100.0,12,11
2401,4,100.0,5,11
2401,4,100.0,26,11
2401,4,100.0,118,11
1801,4,100.0,27,12
1801,4,100.0,133,12
1801,4,100.0,52,12
1801,4,100.0,62,12
1801,4,100.0,86,12
1861,4,100.0,39,12
1861,4,100.0,79,12
1861,4,100.0,82,12
1861,4,100.0,127,12
1861,4,100.0,11,12
1861,4,100.0,22,12
1921,4,100.0,14,12
1921,4,100.0,24,12
1921,4,100.0,119,12
1921,4,100.0,12,12
1921,4,100.0,143,12
1921,4,100.0,2,12
1921,4,100.0,26,12
2401,4,100.0,64,12
2401,4,100.0,92,12
2401,4,100.0,8,12
2401,4,100.0,24,12
2401,4,100.0,27,12
2401,4,100.0,18,12
2401,4,100.0,87,12
1801,4,100.0,15,13
1801,4,100.0,98,13
1801,4,100.0,25,13
1801,4,100.0,1,13
1801,4,100.0,8,13
1801,4,100.0,24,13
1801,4,100.0,15,13
1801,4,100.0,16,13
1801,4,100.0,44,13
1801,4,100.0,4,13
1861,4,100.0,31,13
1861,4,100.0,23,13
1861,4,100.0,38,13
1861,4,100.0,33,13
1861,4,100.0,4,13
1861,4,100.0,3,13
1861,4,100.0,18,13
1861,4,100.0,1,13
1861,4,100.0,76,13
1861,4,100.0,23,13
1921,4,100.0,9,13
1921,4,100.0,3,13
1921,4,100.0,7,13
1921,4,100.0,18,13
1921,4,100.0,15,13
1921,4,100.0,17,13
1921,4,100.0,11,13
1921,4,100.0,101,13
1921,4,100.0,21,13
1921,4,100.0,27,13
1921,4,100.0,1,13
2401,4,100.0,10,13
2401,4,100.0,5,13
2401,4,100.0,8,13
2401,4,100.0,5,13
2401,4,100.0,59,13
2401,4,100.0,13,13
2401,4,100.0,15,13
2401,4,100.0,63,13
2401,4,100.0,12,13
2401,4,100.0,1,13
2401,4,100.0,19,13
1801,4,100.0,22,14
1801,4,100.0,172,14
1801,4,100.0,80,14
1801,4,100.0,5,14
1801,4,100.0,27,14
1801,4,100.0,74,14
1861,4,100.0,76,14
1861,4,100.0,9,14
1861,4,100.0,209,14
1861,4,100.0,75,14
1861,4,100.0,3,14
1861,4,100.0,8,14
1921,4,100.0,13,14
1921,4,100.0,7,14
1921,4,100.0,258,14
1921,4,100.0,29,14
1921,4,100.0,20,14
1921,4,100.0,21,14
1921,4,100.0,12,14
2401,4,100.0,13,14
2401,4,100.0,31,14
2401,4,100.0,3,14
2401,4,100.0,50,14
2401,4,100.0,10,14
2401,4,100.0,15,14
2401,4,100.0,70,14
2401,4,100.0,10,14
2401,4,100.0,51,14
2401,4,100.0,7,14
1801,4,100.0,21,15
1801,4,100.0,15,15
1801,4,100.0,235,15
1801,4,100.0,67,15
1801,4,100.0,12,15
1861,4,100.0,34,15
1861,4,100.0,28,15
1861,4,100.0,82,15
1861,4,100.0,65,15
1861,4,100.0,42,15
1861,4,100.0,79,15
1921,4,100.0,57,15
1921,4,100.0,14,15
1921,4,100.0,27,15
1921,4,100.0,7,15
1921,4,100.0,53,15
1921,4,100.0,119,15
1921,4,100.0,53,15
2401,4,100.0,21,15
2401,4,100.0,26,15
2401,4,100.0,12,15
2401,4,100.0,7,15
2401,4,100.0,48,15
2401,4,100.0,18,15
2401,4,100.0,10,15
2401,4,100.0,63,15
2401,4,100.0,57,15
2401,4,100.0,8,15
1801,10,100.0,162,16
1801,10,100.0,91,16
1801,10,100.0,13,16
1801,10,100.0,60,16
1801,10,100.0,64,16
1861,10,100.0,115,16
1861,10,100.0,155,16
1861,10,100.0,51,16
1861,10,100.0,45,16
1861,10,100.0,24,16
1921,10,100.0,52,16
1921,10,100.0,47,16
1921,10,100.0,39,16
1921,10,100.0,81,16
1921,10,100.0,3,16
1921,10,100.0,29,16
1921,10,100.0,21,16
1921,10,100.0,58,16
2401,10,100.0,19,16
2401,10,100.0,11,16
2401,10,100.0,6,16
2401,10,100.0,62,16
2401,10,100.0,3,16
2401,10,100.0,14,16
2401,10,100.0,14,16
2401,10,100.0,27,16
2401,10,100.0,4,16
2401,10,100.0,12,16
2401,10,100.0,30,16
2401,10,100.0,3,16
2401,10,100.0,5,16
1801,10,100.0,13,17
1801,10,100.0,127,17
1801,10,100.0,106,17
1801,10,100.0,2,17
1801,10,100.0,10,17
1801,10,100.0,34,17
1801,10,100.0,48,17
1861,10,100.0,25,17
1861,10,100.0,31,17
1861,10,100.0,47,17
1861,10,100.0,39,17
1861,10,100.0,27,17
1861,10,100.0,70,17
1861,10,100.0,16,17
1861,10,100.0,13,17
1861,10,100.0,10,17
1861,10,100.0,2,17
1921,10,100.0,22,17
1921,10,100.0,74,17
1921,10,100.0,1,17
1921,10,100.0,25,17
1921,10,100.0,49,17
1921,10,100.0,8,17
1921,10,100.0,8,17
1921,10,100.0,25,17
1921,10,100.0,48,17
2401,10,100.0,23,17
2401,10,100.0,26,17
2401,10,100.0,11,17
2401,10,100.0,22,17
2401,10,100.0,1,17
2401,10,100.0,29,17
2401,10,100.0,19,17
2401,10,100.0,9,17
2401,10,100.0,1,17
2401,10,100.0,5,17
2401,10,100.0,9,17
2401,10,100.0,14,17
2401,10,100.0,5,17
2401,10,100.0,16,17
1801,10,100.0,86,18
1801,10,100.0,6,18
1801,10,100.0,31,18
1801,10,100.0,37,18
1801,10,100.0,18,18
1801,10,100.0,29,18
1801,10,100.0,123,18
1861,10,100.0,17,18
1861,10,100.0,12,18
1861,10,100.0,2,18
1861,10,100.0,1,18
1861,10,100.0,6,18
1861,10,100.0,31,18
1861,10,100.0,158,18
1861,10,100.0,5,18
1861,10,100.0,24,18
1861,10,100.0,4,18
1921,10,100.0,23,18
1921,10,100.0,8,18
1921,10,100.0,10,18
1921,10,100.0,6,18
1921,10,100.0,28,18
1921,10,100.0,1,18
1921,10,100.0,27,18
1921,10,100.0,26,18
1921,10,100.0,24,18
1921,10,100.0,87,18
2401,10,100.0,3,18
2401,10,100.0,4,18
2401,10,100.0,25,18
2401,10,100.0,4,18
2401,10,100.0,1,18
2401,10,100.0,19,18
2401,10,100.0,11,18
2401,10,100.0,13,18
2401,10,100.0,16,18
2401,10,100.0,23,18
2401,10,100.0,2,18
2401,10,100.0,8,18
2401,10,100.0,5,18
2401,10,100.0,6,18
1801,10,100.0,151,19
1801,10,100.0,32,19
1801,10,100.0,91,19
1801,10,100.0,15,19
1801,10,100.0,34,19
1801,10,100.0,47,19
1861,10,100.0,3,19
1861,10,100.0,313,19
1861,10,100.0,10,19
1861,10,100.0,12,19
1861,10,100.0,26,19
1861,10,100.0,6,19
1921,10,100.0,152,19
1921,10,100.0,4,19
1921,10,100.0,126,19
1921,10,100.0,40,19
1921,10,100.0,24,19
1921,10,100.0,24,19
2401,10,100.0,23,19
2401,10,100.0,17,19
2401,10,100.0,4,19
2401,10,100.0,10,19
2401,10,100.0,108,19
2401,10,100.0,13,19
2401,10,100.0,6,19
2401,10,100.0,48,19
2401,10,100.0,51,19
1801,10,100.0,9,20
1801,10,100.0,75,20
1801,10,100.0,170,20
1801,10,100.0,84,20
1801,10,100.0,18,20
1801,10,100.0,4,20
1861,10,100.0,40,20
1861,10,100.0,22,20
1861,10,100.0,51,20
1861,10,100.0,144,20
1861,10,100.0,87,20
1861,10,100.0,16,20
1921,10,100.0,20,20
1921,10,100.0,23,20
1921,10,100.0,41,20
1921,10,100.0,50,20
1921,10,100.0,54,20
1921,10,100.0,107,20
1921,10,100.0,45,20
2401,10,100.0,5,20
2401,10,100.0,1,20
2401,10,100.0,44,20
2401,10,100.0,6,20
2401,10,100.0,8,20
2401,10,100.0,61,20
2401,10,100.0,23,20
2401,10,100.0,33,20
2401,10,100.0,37,20
2401,10,100.0,42,20
1801,25,100.0,23,21
1801,25,100.0,81,21
1801,25,100.0,40,21
1801,25,100.0,39,21
1801,25,100.0,227,21
1861,25,100.0,2,21
1861,25,100.0,41,21
1861,25,100.0,5,21
1861,25,100.0,18,21
1861,25,100.0,18,21
1861,25,100.0,6,21
1861,25,100.0,59,21
1861,25,100.0,6,21
1861,25,100.0,136,21
1861,25,100.0,9,21
1921,25,100.0,7,21
1921,25,100.0,8,21
1921,25,100.0,39,21
1921,25,100.0,5,21
1921,25,100.0,5,21
1921,25,100.0,2,21
1921,25,100.0,4,21
1921,25,100.0,1,21
1921,25,100.0,25,21
1921,25,100.0,30,21
1921,25,100.0,5,21
1921,25,100.0,8,21
1921,25,100.0,71,21
2401,25,100.0,9,21
2401,25,100.0,4,21
2401,25,100.0,15,21
2401,25,100.0,13,21
2401,25,100.0,4,21
2401,25,100.0,15,21
2401,25,100.0,5,21
2401,25,100.0,5,21
2401,25,100.0,5,21
2401,25,100.0,4,21
2401,25,100.0,5,21
2401,25,100.0,26,21
2401,25,100.0,24,21
2401,25,100.0,6,21
1801,25,100.0,45,22
1801,25,100.0,119,22
1801,25,100.0,30,22
1801,25,100.0,29,22
1801,25,100.0,8,22
1801,25,100.0,41,22
1801,25,100.0,4,22
1801,25,100.0,24,22
1861,25,100.0,21,22
1861,25,100.0,60,22
1861,25,100.0,2,22
1861,25,100.0,48,22
1861,25,100.0,12,22
1861,25,100.0,26,22
1861,25,100.0,1,22
1861,25,100.0,8,22
1861,25,100.0,46,22
1861,25,100.0,13,22
1861,25,100.0,3,22
1921,25,100.0,52,22
1921,25,100.0,8,22
1921,25,100.0,15,22
1921,25,100.0,18,22
1921,25,100.0,23,22
1921,25,100.0,8,22
1921,25,100.0,16,22
1921,25,100.0,4,22
1921,25,100.0,11,22
1921,25,100.0,18,22
1921,25,100.0,45,22
1921,25,100.0,2,22
2401,25,100.0,15,22
2401,25,100.0,18,22
2401,25,100.0,12,22
2401,25,100.0,12,22
2401,25,100.0,12,22
2401,25,100.0,1,22
2401,25,100.0,27,22
2401,25,100.0,11,22
2401,25,100.0,9,22
2401,25,100.0,6,22
2401,25,100.0,13,22
2401,25,100.0,9,22
1801,25,100.0,4,23
1801,25,100.0,33,23
1801,25,100.0,15,23
1801,25,100.0,35,23
1801,25,100.0,52,23
1801,25,100.0,14,23
1801,25,100.0,11,23
1801,25,100.0,43,23
1801,25,100.0,93,23
1861,25,100.0,14,23
1861,25,100.0,17,23
1861,25,100.0,11,23
1861,25,100.0,18,23
1861,25,100.0,21,23
1861,25,100.0,17,23
1861,25,100.0,24,23
1861,25,100.0,20,23
1861,25,100.0,97,23
1861,25,100.0,21,23
1921,25,100.0,17,23
1921,25,100.0,8,23
1921,25,100.0,13,23
1921,25,100.0,6,23
1921,25,100.0,9,23
1921,25,100.0,9,23
1921,25,100.0,11,23
1921,25,100.0,38,23
1921,25,100.0,58,23
1921,25,100.0,39,23
1921,25,100.0,12,23
2401,25,100.0,5,23
2401,25,100.0,13,23
2401,25,100.0,10,23
2401,25,100.0,22,23
2401,25,100.0,4,23
2401,25,100.0,11,23
2401,25,100.0,4,23
2401,25,100.0,5,23
2401,25,100.0,4,23
2401,25,100.0,9,23
2401,25,100.0,2,23
2401,25,100.0,6,23
2401,25,100.0,2,23
2401,25,100.0,30,23
1801,25,100.0,8,24
1801,25,100.0,1,24
1801,25,100.0,52,24
1801,25,100.0,3,24
1801,25,100.0,4,24
1801,25,100.0,8,24
1801,25,100.0,32,24
1801,25,100.0,8,24
1801,25,100.0,174,24
1861,25,100.0,3,24
1861,25,100.0,44,24
1861,25,100.0,3,24
1861,25,100.0,5,24
1861,25,100.0,30,24
1861,25,100.0,50,24
1861,25,100.0,1,24
1861,25,100.0,34,24
1861,25,100.0,63,24
1861,25,100.0,7,24
1921,25,100.0,23,24
1921,25,100.0,5,24
1921,25,100.0,3,24
1921,25,100.0,21,24
1921,25,100.0,8,24
1921,25,100.0,16,24
1921,25,100.0,2,24
1921,25,100.0,2,24
1921,25,100.0,20,24
1921,25,100.0,20,24
1921,25,100.0,14,24
1921,25,100.0,27,24
1921,25,100.0,19,24
2401,25,100.0,4,24
2401,25,100.0,2,24
2401,25,100.0,1,24
2401,25,100.0,18,24
2401,25,100.0,6,24
2401,25,100.0,6,24
2401,25,100.0,12,24
2401,25,100.0,10,24
2401,25,100.0,33,24
2401,25,100.0,13,24
2401,25,100.0,2,24
2401,25,100.0,4,24
2401,25,100.0,3,24
2401,25,100.0,4,24
2401,25,100.0,2,24
1801,25,100.0,31,25
1801,25,100.0,113,25
1801,25,100.0,35,25
1801,25,100.0,45,25
1801,25,100.0,11,25
1801,25,100.0,67,25
1801,25,100.0,38,25
1861,25,100.0,11,25
1861,25,100.0,14,25
1861,25,100.0,94,25
1861,25,100.0,50,25
1861,25,100.0,27,25
1861,25,100.0,54,25
1861,25,100.0,48,25
1861,25,100.0,22,25
1921,25,100.0,9,25
1921,25,100.0,106,25
1921,25,100.0,23,25
1921,25,100.0,23,25
1921,25,100.0,40,25
1921,25,100.0,11,25
1921,25,100.0,2,25
1921,25,100.0,57,25
1921,25,100.0,5,25
2401,25,100.0,9,25
2401,25,100.0,5,25
2401,25,100.0,1,25
2401,25,100.0,16,25
2401,25,100.0,15,25
2401,25,100.0,10,25
2401,25,100.0,11,25
2401,25,100.0,9,25
2401,25,100.0,18,25
2401,25,100.0,3,25
2401,25,100.0,11,25
2401,25,100.0,8,25
1801,50,100.0,11,26
1801,50,100.0,95,26
1801,50,100.0,11,26
1801,50,100.0,19,26
1801,50,100.0,55,26
1801,50,100.0,52,26
1801,50,100.0,96,26
1801,50,100.0,1,26
1861,50,100.0,1,26
1861,50,100.0,25,26
1861,50,100.0,27,26
1861,50,100.0,38,26
1861,50,100.0,6,26
1861,50,100.0,90,26
1861,50,100.0,1,26
1861,50,100.0,13,26
1861,50,100.0,17,26
1861,50,100.0,12,26
1921,50,100.0,7,26
1921,50,100.0,6,26
1921,50,100.0,29,26
1921,50,100.0,22,26
1921,50,100.0,16,26
1921,50,100.0,4,26
1921,50,100.0,71,26
1921,50,100.0,1,26
1921,50,100.0,16,26
1921,50,100.0,2,26
1921,50,100.0,9,26
1921,50,100.0,37,26
2401,50,100.0,16,26
2401,50,100.0,4,26
2401,50,100.0,6,26
2401,50,100.0,1,26
2401,50,100.0,7,26
2401,50,100.0,15,26
2401,50,100.0,4,26
2401,50,100.0,2,26
2401,50,100.0,16,26
2401,50,100.0,4,26
2401,50,100.0,5,26
2401,50,100.0,15,26
2401,50,100.0,23,26
2401,50,100.0,1,26
2401,50,100.0,1,26
1801,50,100.0,89,27
1801,50,100.0,17,27
1801,50,100.0,334,27
1861,50,100.0,15,27
1861,50,100.0,64,27
1861,50,100.0,57,27
1861,50,100.0,9,27
1861,50,100.0,55,27
1861,50,100.0,36,27
1861,50,100.0,34,27
1861,50,100.0,4,27
1861,50,100.0,26,27
1921,50,100.0,23,27
1921,50,100.0,64,27
1921,50,100.0,12,27
1921,50,100.0,19,27
1921,50,100.0,54,27
1921,50,100.0,42,27
1921,50,100.0,1,27
1921,50,100.0,4,27
1921,50,100.0,9,27
1921,50,100.0,13,27
1921,50,100.0,19,27
2401,50,100.0,10,27
2401,50,100.0,5,27
2401,50,100.0,2,27
2401,50,100.0,1,27
2401,50,100.0,10,27
2401,50,100.0,1,27
2401,50,100.0,3,27
2401,50,100.0,10,27
2401,50,100.0,14,27
2401,50,100.0,25,27
2401,50,100.0,26,27
2401,50,100.0,2,27
1801,50,100.0,20,28
1801,50,100.0,21,28
1801,50,100.0,159,28
1801,50,100.0,51,28
1801,50,100.0,2,28
1801,50,100.0,97,28
1861,50,100.0,44,28
1861,50,100.0,39,28
1861,50,100.0,8,28
1861,50,100.0,4,28
1861,50,100.0,47,28
1861,50,100.0,1,28
1861,50,100.0,32,28
1861,50,100.0,40,28
1861,50,100.0,5,28
1861,50,100.0,23,28
1861,50,100.0,7,28
1921,50,100.0,9,28
1921,50,100.0,8,28
1921,50,100.0,21,28
1921,50,100.0,3,28
1921,50,100.0,39,28
1921,50,100.0,7,28
1921,50,100.0,13,28
1921,50,100.0,4,28
1921,50,100.0,7,28
1921,50,100.0,20,28
1921,50,100.0,14,28
1921,50,100.0,8,28
1921,50,100.0,37,28
2401,50,100.0,4,28
2401,50,100.0,9,28
2401,50,100.0,9,28
2401,50,100.0,2,28
2401,50,100.0,3,28
2401,50,100.0,12,28
2401,50,100.0,6,28
2401,50,100.0,1,28
2401,50,100.0,11,28
2401,50,100.0,3,28
2401,50,100.0,6,28
2401,50,100.0,1,28
2401,50,100.0,4,28
2401,50,100.0,6,28
2401,50,100.0,3,28
1801,50,100.0,152,29
1801,50,100.0,29,29
1801,50,100.0,25,29
1801,50,100.0,125,29
1801,50,100.0,7,29
1801,50,100.0,32,29
1861,50,100.0,5,29
1861,50,100.0,59,29
1861,50,100.0,54,29
1861,50,100.0,75,29
1861,50,100.0,17,29
1861,50,100.0,3,29
1861,50,100.0,2,29
1861,50,100.0,8,29
1861,50,100.0,5,29
1861,50,100.0,18,29
1861,50,100.0,4,29
1921,50,100.0,9,29
1921,50,100.0,47,29
1921,50,100.0,1,29
1921,50,100.0,5,29
1921,50,100.0,21,29
1921,50,100.0,3,29
1921,50,100.0,4,29
1921,50,100.0,20,29
1921,50,100.0,49,29
1921,50,100.0,41,29
1921,50,100.0,1,29
1921,50,100.0,19,29
2401,50,100.0,10,29
2401,50,100.0,13,29
2401,50,100.0,1,29
2401,50,100.0,4,29
2401,50,100.0,26,29
2401,50,100.0,10,29
2401,50,100.0,1,29
2401,50,100.0,1,29
2401,50,100.0,30,29
2401,50,100.0,2,29
2401,50,100.0,1,29
2401,50,100.0,6,29
2401,50,100.0,4,29
1801,50,100.0,38,30
1801,50,100.0,5,30
1801,50,100.0,40,30
1801,50,100.0,6,30
1801,50,100.0,46,30
1801,50,100.0,174,30
1801,50,100.0,10,30
1801,50,100.0,11,30
1861,50,100.0,4,30
1861,50,100.0,11,30
1861,50,100.0,3,30
1861,50,100.0,22,30
1861,50,100.0,7,30
1861,50,100.0,24,30
1861,50,100.0,10,30
1861,50,100.0,10,30
1861,50,100.0,13,30
1861,50,100.0,8,30
1861,50,100.0,2,30
1861,50,100.0,31,30
1861,50,100.0,6,30
1861,50,100.0,21,30
1861,50,100.0,8,30
1921,50,100.0,13,30
1921,50,100.0,5,30
1921,50,100.0,14,30
1921,50,100.0,10,30
1921,50,100.0,30,30
1921,50,100.0,30,30
1921,50,100.0,1,30
1921,50,100.0,8,30
1921,50,100.0,6,30
1921,50,100.0,2,30
1921,50,100.0,4,30
1921,50,100.0,6,30
1921,50,100.0,4,30
1921,50,100.0,9,30
1921,50,100.0,8,30
2401,50,100.0,9,30
2401,50,100.0,12,30
2401,50,100.0,10,30
2401,50,100.0,12,30
2401,50,100.0,1,30
2401,50,100.0,7,30
2401,50,100.0,4,30
2401,50,100.0,9,30
2401,50,100.0,10,30
2401,50,100.0,12,30
2401,50,100.0,4,30
